id_student,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,resource,sharedsubpage,subpage,url,cluster,cluster_label
698200,0,0,0,0,0,0,29,0,10,0,0,0,0,13,1,0,10,0,0,Moderate Engagement
698203,0,0,0,0,13,0,53,0,36,0,0,0,0,4,5,0,10,1,0,Moderate Engagement
698204,0,0,0,0,0,0,14,0,4,0,0,0,0,0,7,0,2,0,0,Moderate Engagement
698205,0,0,0,0,33,0,29,0,82,0,0,0,0,0,5,0,10,1,0,Moderate Engagement
698206,0,0,0,0,0,0,85,0,225,0,0,0,0,55,19,0,7,0,0,Moderate Engagement
698208,0,0,0,0,0,0,91,1,194,0,0,0,0,76,28,0,17,6,0,Moderate Engagement
698357,0,0,0,0,12,0,49,1,80,0,0,0,0,29,84,0,12,0,0,Moderate Engagement
698432,0,0,0,0,3,0,121,0,161,0,0,0,0,17,25,0,30,0,0,Moderate Engagement
698494,0,0,0,0,136,2,70,1,55,0,0,0,0,3,13,0,16,0,0,Moderate Engagement
699153,0,0,0,0,6,1,45,0,115,0,0,0,0,10,26,0,14,3,0,Moderate Engagement
699437,0,0,0,0,4,0,54,0,239,0,0,0,0,34,7,0,5,0,0,Moderate Engagement
699493,0,0,0,0,0,0,4,0,10,0,0,0,0,0,1,0,0,0,0,Moderate Engagement
699503,0,0,0,0,10,0,53,1,176,0,0,0,0,0,15,0,13,2,0,Moderate Engagement
700458,0,0,0,0,13,0,94,4,60,0,0,0,0,19,44,0,39,4,0,Moderate Engagement
1419671,0,0,0,0,13,0,7,1,0,0,0,0,0,0,3,0,4,0,0,Moderate Engagement
1432518,0,0,0,0,5,0,64,14,211,0,0,0,0,0,46,0,16,3,0,Moderate Engagement
1453140,0,0,0,0,0,0,62,0,69,0,0,0,0,55,16,0,22,3,0,Moderate Engagement
1486048,0,0,0,0,6,0,110,8,205,0,0,0,4,46,15,0,10,1,0,Moderate Engagement
1585768,0,0,0,0,1,2,35,0,25,0,0,0,0,4,10,0,10,1,0,Moderate Engagement
1656979,0,0,0,0,0,9,101,0,390,0,0,0,0,119,19,0,55,0,0,Moderate Engagement
1723749,0,0,0,0,9,0,129,1,269,0,0,0,0,2,62,0,53,0,0,Moderate Engagement
1874935,0,0,0,0,79,0,60,3,53,0,0,0,0,0,13,0,21,0,0,Moderate Engagement
1891028,0,0,0,0,1,0,23,1,45,0,0,0,0,0,12,0,7,3,0,Moderate Engagement
1926542,0,0,0,0,11,1,90,3,117,0,0,0,0,7,10,0,17,2,0,Moderate Engagement
1928536,0,0,0,0,0,0,10,0,12,0,0,0,0,0,3,0,0,0,0,Moderate Engagement
2003628,0,0,0,0,0,0,5,0,14,0,0,0,0,0,2,0,0,0,0,Moderate Engagement
2045569,0,0,0,0,39,0,33,0,55,0,0,0,0,0,4,0,3,1,0,Moderate Engagement
2049740,0,0,0,0,5,0,83,0,254,0,0,0,0,68,19,0,12,1,0,Moderate Engagement
2103305,0,0,0,0,5,0,91,0,77,0,0,0,0,1,28,0,9,3,0,Moderate Engagement
2177423,0,0,0,0,21,0,61,1,104,0,0,0,0,0,22,0,28,1,0,Moderate Engagement
2187308,0,0,0,0,606,1,349,3,80,0,0,0,0,1,24,0,17,0,0,Moderate Engagement
2192113,0,0,0,0,22,0,104,0,58,0,0,0,0,0,41,0,48,20,0,Moderate Engagement
2213814,0,0,0,0,8,0,17,0,47,0,0,0,0,0,4,0,10,2,0,Moderate Engagement
2232976,0,0,0,0,163,0,90,3,43,0,0,0,0,19,18,0,21,0,0,Moderate Engagement
2237567,0,0,0,0,137,1,112,2,282,0,0,0,0,2,22,0,28,0,0,Moderate Engagement
2241250,0,0,0,0,0,0,13,0,85,0,0,0,0,14,5,0,10,2,0,Moderate Engagement
2264569,0,0,0,0,0,1,22,3,24,0,0,0,0,0,6,0,12,0,0,Moderate Engagement
2269561,0,0,0,0,35,0,41,3,15,0,0,0,0,51,11,0,15,0,0,Moderate Engagement
2276854,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,Moderate Engagement
2296716,0,0,0,0,17,1,23,4,61,0,0,0,0,0,7,0,14,0,0,Moderate Engagement
2299745,0,0,0,0,22,0,97,1,84,0,0,0,0,51,15,0,12,0,0,Moderate Engagement
2318161,0,0,0,0,74,0,64,0,154,0,0,0,0,40,13,0,9,1,0,Moderate Engagement
2321660,0,0,0,0,9,0,53,6,59,0,0,0,0,71,26,0,9,1,0,Moderate Engagement
2326401,0,0,0,0,4,0,41,0,111,0,0,0,0,0,29,0,2,1,0,Moderate Engagement
2349805,0,0,0,0,0,0,9,0,11,0,0,0,0,0,5,0,0,0,0,Moderate Engagement
2386867,0,0,0,0,16,0,35,0,45,0,0,0,0,18,15,0,18,0,0,Moderate Engagement
2394741,0,0,0,0,57,2,51,0,151,0,0,0,0,11,32,0,8,0,0,Moderate Engagement
2399380,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,0,0,Moderate Engagement
2414945,0,0,0,0,58,0,101,2,178,0,0,0,0,1,20,0,14,1,0,Moderate Engagement
2423078,0,0,0,0,0,0,4,0,10,0,0,0,0,0,1,0,2,0,0,Moderate Engagement
2426442,0,0,0,0,25,0,40,2,74,0,0,0,0,0,8,0,20,0,0,Moderate Engagement
2426864,0,0,0,0,1,0,91,0,144,0,0,0,0,96,29,0,10,1,0,Moderate Engagement
2428341,0,0,0,0,0,0,89,4,126,0,0,0,0,0,33,0,39,2,0,Moderate Engagement
2432551,0,0,0,0,46,4,86,0,146,0,0,0,0,69,7,0,28,2,0,Moderate Engagement
2448699,0,0,0,0,5,0,56,0,70,0,0,0,0,19,16,0,6,0,0,Moderate Engagement
2454351,0,0,0,0,11,0,12,1,20,0,0,0,0,0,1,0,1,0,0,Moderate Engagement
2459279,0,0,0,0,0,0,10,0,20,0,0,0,0,0,1,0,4,0,0,Moderate Engagement
2462576,0,0,0,0,6,1,72,0,115,0,0,0,0,0,26,0,16,1,0,Moderate Engagement
2482994,0,0,0,0,20,0,85,0,9,0,0,0,0,145,18,0,19,4,0,Moderate Engagement
2486159,0,0,0,0,4,1,61,0,277,0,0,0,3,180,17,0,10,0,0,Moderate Engagement
2487430,0,0,0,0,10,0,84,3,191,0,0,0,0,82,16,0,13,0,0,Moderate Engagement
2494258,0,0,0,0,0,0,64,0,252,0,0,0,5,1,12,0,6,0,0,Moderate Engagement
2497189,0,0,0,0,0,0,11,0,4,0,0,0,0,0,1,0,6,1,0,Moderate Engagement
2520649,0,0,0,0,47,0,92,1,235,0,0,0,0,140,23,0,6,0,0,Moderate Engagement
2537934,0,0,0,0,8,0,41,0,73,0,0,0,0,0,14,0,17,2,0,Moderate Engagement
2542310,0,0,0,0,8,0,28,0,41,0,0,0,0,0,5,0,3,0,0,Moderate Engagement
2552708,0,0,0,0,0,0,76,0,528,0,0,0,3,154,26,0,22,0,0,Moderate Engagement
2559992,0,0,0,0,12,0,68,0,34,0,0,0,0,0,19,0,29,0,0,Moderate Engagement
2594368,0,0,0,0,15,0,82,7,145,0,0,0,0,0,59,0,66,0,0,Moderate Engagement
2611512,0,0,0,0,22,6,73,0,105,0,0,0,0,0,23,0,28,1,0,Moderate Engagement
2627398,0,0,0,0,26,0,49,0,41,0,0,0,0,0,9,0,5,2,0,Moderate Engagement
